time	gasTotalMean	gasTotalStd	gasNewCreatorMean	gasNewCreatorStd	gasNewAssetMean	gasNewAssetStd	gasHolderPolicyUpdateMean	gasHolderPolicyUpdateStd	gasCharacteristicUpdateMean	gasCharacteristicUpdateStd	gasTransferMean	gasTransferStd	TotalNumCreators	maxCreators	minCreators	avgCreators	stdCreators	TotalNumAssets	maxAssets	minAssets	avgAssets	stdAssets
4680	5.24933978E7	1.0778251844827771E8	0.0	0.0	205179.4	615538.2	4.21813125E7	8.134845874774475E7	4844596.9	1.2877010551919784E7	5262309.0	1.3987295521008663E7	4	1	0	0.4	0.48989794855663565	394	109	0	39.4	49.02489163680018
4740	6.23322745E7	1.4425162659445566E8	0.0	0.0	410358.8	1231076.4	4.8477645E7	1.0875894939174132E8	6444313.7	1.6641138147039412E7	6999957.0	1.8075974709352773E7	4	1	0	0.4	0.48989794855663565	398	109	0	39.8	49.3290989173733
4800	4.10916434E7	8.645078952146856E7	0.0	0.0	102589.7	307769.1	3.3991965E7	6.77258634046525E7	3353951.7	9148952.74644365	3643137.0	9937796.141137179	4	1	0	0.4	0.48989794855663565	399	109	0	39.9	49.40941205883753
4860	5.27217685E7	1.0449485539300665E8	0.0	0.0	205179.4	615538.2	4.460931E7	8.605522066445562E7	3790238.1	9624452.857230498	4117041.0	1.0454294946743611E7	4	1	0	0.4	0.48989794855663565	401	109	0	40.1	49.57509455361634
4920	5.28558141E7	1.1025698572430442E8	0.0	0.0	307769.1	656894.5945809648	4.25928375E7	8.681875540128717E7	4771882.5	1.1032422204484826E7	5183325.0	1.1983662595015975E7	4	1	0	0.4	0.48989794855663565	404	109	0	40.4	49.876246851582565
4980	3.79242233E7	9.269842994676165E7	0.0	0.0	205179.4	615538.2	3.07409175E7	7.261452788865931E7	3344862.4	9442536.010155832	3633264.0	1.025669281773828E7	4	1	0	0.4	0.48989794855663565	406	109	0	40.6	50.054370438554116
5040	4.35096592E7	1.0880234952768105E8	0.0	0.0	205179.4	615538.2	3.522654E7	8.54859764192512E7	3872041.8	1.0964212779853232E7	4205898.0	1.1909571999547927E7	4	1	0	0.4	0.48989794855663565	408	109	0	40.8	50.2390286530303
5100	2.37917777E7	4.1628170807870224E7	0.0	0.0	0.0	0.0	2.14404525E7	3.654307242655653E7	1127073.2	2712878.18028513	1224252.0	2946788.6717299563	4	1	0	0.4	0.48989794855663565	408	109	0	40.8	50.2390286530303
5160	2.18386479E7	4.605232862200272E7	0.0	0.0	0.0	0.0	1.9506285E7	4.05385338093634E7	1117983.9	2776643.5426214305	1214379.0	3016052.0278020734	4	1	0	0.4	0.48989794855663565	408	109	0	40.8	50.2390286530303
5220	4.23370103E7	8.668645223210895E7	0.0	0.0	0.0	0.0	3.69137925E7	7.221790070364052E7	2599539.8	7264301.395402077	2823678.0	7890645.88877083	4	1	0	0.4	0.48989794855663565	408	109	0	40.8	50.2390286530303
