time	gasTotalMean	gasTotalStd	gasNewCreatorMean	gasNewCreatorStd	gasNewAssetMean	gasNewAssetStd	gasHolderPolicyUpdateMean	gasHolderPolicyUpdateStd	gasCharacteristicUpdateMean	gasCharacteristicUpdateStd	gasTransferMean	gasTransferStd	TotalNumCreators	maxCreators	minCreators	avgCreators	stdCreators	TotalNumAssets	maxAssets	minAssets	avgAssets	stdAssets
2160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	0	0	0	0.0	0.0
2220	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	0	0	0	0.0	0.0
2280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	0	0	0	0.0	0.0
2340	615538.2	1535422.0352476903	0.0	0.0	615538.2	1535422.0352476903	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	6	5	0	0.6	1.4966629547095767
2400	410358.8	1231076.4	0.0	0.0	410358.8	1231076.4	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	10	9	0	1.0	2.6832815729997477
2460	410358.8	1231076.4	0.0	0.0	410358.8	1231076.4	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	14	13	0	1.4	3.8781438859330635
2520	512948.5	1235343.575359928	0.0	0.0	512948.5	1235343.575359928	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	19	17	0	1.9	5.068530358989674
2580	1025897.0	3077691.0	0.0	0.0	1025897.0	3077691.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	29	27	0	2.9	8.055432949258533
2640	820717.6	2462152.8	0.0	0.0	820717.6	2462152.8	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	37	35	0	3.7	10.450358845513392
2700	1025897.0	3077691.0	0.0	0.0	1025897.0	3077691.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	47	45	0	4.7	13.44656089860898
2760	1128486.7	3385460.1	0.0	0.0	1128486.7	3385460.1	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	58	56	0	5.8	16.743954132760877
2820	512948.5	1538845.5	0.0	0.0	512948.5	1538845.5	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	63	61	0	6.3	18.243080880158374
2880	718127.9	1454460.0220577016	0.0	0.0	718127.9	1454460.0220577016	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	70	65	0	7.0	19.390719429665317
2940	1436255.8	2872511.6	0.0	0.0	1436255.8	2872511.6	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	84	72	0	8.4	21.4997674406027
3000	1641435.2	3559729.5461161598	0.0	0.0	1641435.2	3559729.5461161598	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	100	83	0	10.0	24.855582873873626
3060	1333666.1	3373002.062899352	0.0	0.0	1333666.1	3373002.062899352	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	113	85	0	11.3	25.946290679016144
3120	1128486.7	3385460.1	0.0	0.0	1128486.7	3385460.1	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	124	85	0	12.4	26.848463643195675
3180	923307.3	2769921.900000001	0.0	0.0	923307.3	2769921.900000001	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	133	85	0	13.3	27.856956043329646
3240	1025897.0	3077691.0	0.0	0.0	1025897.0	3077691.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	143	85	0	14.3	29.230292506234004
3300	1025897.0	2752770.515895722	0.0	0.0	1025897.0	2752770.515895722	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	153	86	0	15.3	30.893526830065877
3360	1231076.4	3693229.1999999993	0.0	0.0	1231076.4	3693229.1999999993	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	165	86	0	16.5	33.03710035702286
3420	512948.5	1235343.575359928	0.0	0.0	512948.5	1235343.575359928	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	170	87	0	17.0	34.0117626711701
3480	820717.6	2462152.7999999993	0.0	0.0	820717.6	2462152.7999999993	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	178	91	0	17.8	35.611234182487976
3540	307769.1	923307.2999999998	0.0	0.0	307769.1	923307.2999999998	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	181	94	0	18.1	36.23382397705216
3600	307769.1	923307.2999999998	0.0	0.0	307769.1	923307.2999999998	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	184	97	0	18.4	36.86787219246589
3660	102589.7	307769.0999999999	0.0	0.0	102589.7	307769.0999999999	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0.2	0.4000000000000001	185	98	0	18.5	37.081666629211796
3720	463002.6	1223636.276248804	52643.8	157931.40000000002	410358.8	1231076.3999999997	0.0	0.0	0.0	0.0	0.0	0.0	3	1	0	0.3	0.45825756949558405	189	102	0	18.9	37.94851775761472
3780	102589.7	307769.0999999999	0.0	0.0	102589.7	307769.0999999999	0.0	0.0	0.0	0.0	0.0	0.0	3	1	0	0.3	0.45825756949558405	190	103	0	19.0	38.1680494654888
3840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	0	0.3	0.45825756949558405	190	103	0	19.0	38.1680494654888
3900	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	0	0.3	0.45825756949558405	190	103	0	19.0	38.1680494654888
3960	52643.8	157931.40000000002	52643.8	157931.40000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	1	0	0.4	0.48989794855663565	190	103	0	19.0	38.1680494654888
4020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	1	0	0.4	0.48989794855663565	190	103	0	19.0	38.1680494654888
4080	105287.6	210575.20000000004	105287.6	210575.20000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	1	0	0.6	0.4898979485566356	190	103	0	19.0	38.1680494654888
4140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	1	0	0.6	0.4898979485566356	190	103	0	19.0	38.1680494654888
4200	120229.6	360688.8	0.0	0.0	0.0	0.0	82305.0	246915.0	18178.6	54535.799999999996	19746.0	59238.0	6	1	0	0.6	0.4898979485566356	190	103	0	19.0	38.1680494654888
4260	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	1	0	0.6	0.4898979485566356	190	103	0	19.0	38.1680494654888
4320	1202296.0	3226098.7020913046	0.0	0.0	0.0	0.0	823050.0	2208474.898657442	181786.0	487783.02402933215	197460.0	529840.7794045302	6	1	0	0.6	0.4898979485566356	190	103	0	19.0	38.1680494654888
4380	480918.4	998702.0643890951	0.0	0.0	0.0	0.0	329220.0	683676.6770374721	72714.4	151002.7925544425	78984.0	164022.5947971803	6	1	0	0.6	0.4898979485566356	190	103	0	19.0	38.1680494654888
4440	4809184.0	1.3644867844876358E7	0.0	0.0	0.0	0.0	3292200.0	9340801.665917117	727144.0	2063090.9077703774	789840.0	2240975.2711888636	6	1	0	0.6	0.4898979485566356	190	103	0	19.0	38.1680494654888
4500	1683214.4	3994808.2575563793	0.0	0.0	0.0	0.0	1152270.0	2734706.7081498886	254500.4	604011.17021777	276444.0	656090.3791887212	6	1	0	0.6	0.4898979485566356	190	103	0	19.0	38.1680494654888
4560	1.02796308E7	3.0242524523161996E7	0.0	0.0	0.0	0.0	7037077.5	2.0702979805961657E7	1554270.3	4572640.650029215	1688283.0	4966904.067171118	6	1	0	0.6	0.4898979485566356	190	103	0	19.0	38.1680494654888
4620	8896990.4	2.5704683587606315E7	0.0	0.0	0.0	0.0	6090570.0	1.759653182475811E7	1345216.4	3886523.4606591063	1461204.0	4221628.302189097	6	1	0	0.6	0.4898979485566356	190	103	0	19.0	38.1680494654888
4680	1.74859358E7	4.914584069180422E7	52643.8	157931.40000000002	0.0	0.0	1.1934225E7	3.353562649497546E7	2635897.0	7406970.898506299	2863170.0	8045616.679056988	7	2	0	0.7	0.6403124237432849	190	103	0	19.0	38.1680494654888
4740	1.37662892E7	3.914433721517803E7	0.0	0.0	0.0	0.0	9423922.5	2.679685097925326E7	2081449.7	5918586.175948646	2260917.0	6428900.059976123	7	2	0	0.7	0.6403124237432849	190	103	0	19.0	38.1680494654888
4800	2.17615576E7	6.025518448433455E7	0.0	0.0	0.0	0.0	1.4897205E7	4.124860233239697E7	3290326.6	9110525.999146001	3574026.0	9896056.152791576	7	2	0	0.7	0.6403124237432849	190	103	0	19.0	38.1680494654888
4860	2.27233944E7	5.9008609290640675E7	0.0	0.0	0.0	0.0	1.5555645E7	4.039524033737267E7	3435755.4	8922045.02760419	3731994.0	9691323.92566382	7	2	0	0.7	0.6403124237432849	190	103	0	19.0	38.1680494654888
4920	5.19391872E7	1.5303277648385745E8	0.0	0.0	0.0	0.0	3.555576E7	1.0476091302394658E8	7853155.2	2.3138408766139545E7	8530272.0	2.513345469377133E7	7	2	0	0.7	0.6403124237432849	190	103	0	19.0	38.1680494654888
4980	4.81519548E7	1.2450076956552574E8	0.0	0.0	0.0	0.0	3.29631525E7	8.522889404182161E7	7280529.3	1.882439673444698E7	7908273.0	2.044747878925715E7	7	2	0	0.7	0.6403124237432849	190	103	0	19.0	38.1680494654888
5040	5.74697488E7	1.564861567095784E8	0.0	0.0	0.0	0.0	3.934179E7	1.0712497694396262E8	8689370.8	2.3660556538163163E7	9438588.0	2.57006232274526E7	7	2	0	0.7	0.6403124237432849	190	103	0	19.0	38.1680494654888
5100	4.2982082E7	1.1417547799110317E8	0.0	0.0	0.0	0.0	2.94240375E7	7.816055876471141E7	6498849.5	1.7263222569226447E7	7059195.0	1.875169665716532E7	7	2	0	0.7	0.6403124237432849	190	103	0	19.0	38.1680494654888
5160	6.46835248E7	1.8272431162608108E8	0.0	0.0	0.0	0.0	4.428009E7	1.2508670467492698E8	9780086.8	2.762774035117706E7	1.0623348E7	3.0009866599977016E7	7	2	0	0.7	0.6403124237432849	190	103	0	19.0	38.1680494654888
5220	5.5906764E7	1.3214977840286839E8	0.0	0.0	0.0	0.0	3.8271825E7	9.046513929554853E7	8453049.0	1.9980919521269165E7	9181890.0	2.170371958605068E7	7	2	0	0.7	0.6403124237432849	190	103	0	19.0	38.1680494654888
5280	4.33427708E7	9.273064002714911E7	0.0	0.0	0.0	0.0	2.96709525E7	6.348016900525751E7	6553385.3	1.4020783673883412E7	7118433.0	1.5229687348008199E7	7	2	0	0.7	0.6403124237432849	190	103	0	19.0	38.1680494654888
5340	4.23208192E7	1.0204200002102973E8	0.0	0.0	0.0	0.0	2.897136E7	6.985440200858067E7	6398867.2	1.5428652358340133E7	6950592.0	1.6758945654108912E7	7	2	0	0.7	0.6403124237432849	190	103	0	19.0	38.1680494654888
5400	5.56663048E7	1.1133780298211072E8	0.0	0.0	0.0	0.0	3.8107215E7	7.621798520865597E7	8416691.8	1.6834168834385194E7	9142398.0	1.828564893906957E7	7	2	0	0.7	0.6403124237432849	190	103	0	19.0	38.1680494654888
5460	7.80290104E7	1.57033343725599E8	0.0	0.0	0.0	0.0	5.3415945E7	1.0749956213224882E8	1.17979114E7	2.3743290689232714E7	1.2815154E7	2.579049090411743E7	7	2	0	0.7	0.6403124237432849	190	103	0	19.0	38.1680494654888
5520	6.86334617E7	1.480845493950498E8	0.0	0.0	102589.7	307769.0999999999	4.691385E7	1.0140580576335423E8	1.0361802E7	2.23973705200135E7	1.125522E7	2.4328522454324678E7	7	2	0	0.7	0.6403124237432849	191	103	0	19.1	38.11941762409285
5580	6.30176744E7	1.2585252194427493E8	52643.8	157931.40000000002	205179.4	615538.1999999998	4.296321E7	8.624118829316069E7	9489229.2	1.9047980870008517E7	1.0307412E7	2.0690340854586616E7	8	2	0	0.8	0.6	193	103	0	19.3	38.02906782975359
5640	4.12988676E7	9.676430838218099E7	0.0	0.0	0.0	0.0	2.82717675E7	6.6241477983752795E7	6244349.1	1.4630670453501591E7	6782751.0	1.5892159944926586E7	8	2	0	0.8	0.6	193	103	0	19.3	38.02906782975359
5700	5.93156677E7	1.4316373737466735E8	0.0	0.0	102589.7	307769.0999999999	4.05352125E7	9.803372873166873E7	8952960.5	2.1652584182267327E7	9724905.0	2.3519518954322707E7	8	2	0	0.8	0.6	194	103	0	19.4	37.987366320923066
5760	8.3333503E7	2.1497961577816257E8	0.0	0.0	615538.2	1535422.03524769	5.662584E7	1.4732585803907743E8	1.25068768E7	3.253967368870874E7	1.3585248E7	3.534531793742328E7	8	2	0	0.8	0.6	200	103	0	20.0	37.76241517699841
5820	5.43686142E7	1.5943872272877467E8	0.0	0.0	205179.4	615538.1999999998	3.70784025E7	1.0919309308311035E8	8189459.3	2.411733870263811E7	8895573.0	2.619679018308848E7	8	2	0	0.8	0.6	202	103	0	20.2	37.70888489467701
5880	3.00293153E7	6.751649633983527E7	0.0	0.0	512948.5	1235343.575359928	2.02058775E7	4.636498969166075E7	4462846.3	1.0240575926235637E7	4847643.0	1.1123541540022269E7	8	2	0	0.8	0.6	207	103	0	20.7	37.579382645275054
5940	3.78834645E7	1.0143721422750854E8	0.0	0.0	1333666.1	2472816.1361650587	2.502072E7	6.974803670516899E7	5526294.4	1.5405159589922665E7	6002784.0	1.6733427286073346E7	8	2	0	0.8	0.6	220	103	0	22.0	37.2451339103513
6000	2.5672965E7	7.107245154898134E7	0.0	0.0	1025897.0	2752770.515895722	1.6872525E7	4.886034089392438E7	3726613.0	1.0791720952242196E7	4047930.0	1.1722207536497552E7	8	2	0	0.8	0.6	230	103	0	23.0	37.301474501686926
6060	2.75861938E7	7.443935608915739E7	0.0	0.0	1436255.8	2112451.2149496283	1.79013375E7	5.1282438483089976E7	3953845.5	1.1326686546488052E7	4294755.0	1.2303299074018521E7	8	2	0	0.8	0.6	244	103	0	24.4	37.086924919707215
6120	2.29821892E7	6.1332344023528524E7	0.0	0.0	1641435.2	2521286.6782336277	1.46091375E7	4.2340003164999366E7	3226701.5	9351582.30405513	3504915.0	1.0157896877420297E7	8	2	0	0.8	0.6	260	103	0	26.0	37.04051835490427
6180	2.53338615E7	6.738177015945925E7	0.0	0.0	1949204.3	3226278.883494576	1.60083225E7	4.653561747292398E7	3535737.7	1.0278262265880512E7	3840597.0	1.1164477281092966E7	8	2	0	0.8	0.6	279	103	0	27.9	37.26781453211336
6240	1.3848685E7	3.1239998825733148E7	0.0	0.0	2667332.2	3647348.7952563246	7654365.0	2.1887714527584303E7	1690609.8	4834311.491539323	1836378.0	5251136.760363036	8	2	0	0.8	0.6	305	103	0	30.5	37.5026665718586
6300	7299421.5	1.501234203402801E7	0.0	0.0	1949204.3	2692857.491635235	3662572.5	1.058259562005259E7	808947.7	2337364.3489300525	878697.0	2538897.1886709	8	2	0	0.8	0.6	324	103	0	32.4	37.94522367834982
6360	1.61504114E7	3.8659557566604644E7	52643.8	157931.40000000002	2872511.6	3606724.70961775	9053550.0	2.702375352648342E7	1999646.0	5968701.851121213	2172060.0	6483336.821990664	9	2	0	0.9	0.7000000000000001	352	103	0	35.2	37.891423831785474
6420	1.04822562E7	2.2446749163601413E7	0.0	0.0	2667332.2	3761000.526182489	5349825.0	1.5777033406303765E7	1181609.0	3484653.1739242286	1283490.0	3785107.8505664803	9	2	0	0.9	0.7000000000000001	378	103	0	37.8	37.83596172955037
6480	5892641.8	7186243.151273812	0.0	0.0	3488049.8	4381433.019009666	1646100.0	4802692.458415904	363572.0	1060764.535867315	394920.0	1152226.0528993432	9	2	0	0.9	0.7000000000000001	412	103	0	41.2	38.602590586643274
6540	2975101.3	4115113.156725925	0.0	0.0	2975101.3	4115113.156725925	0.0	0.0	0.0	0.0	0.0	0.0	9	2	0	0.9	0.7000000000000001	441	103	0	44.1	39.388957843537824
6600	6125905.9	8391816.525213864	0.0	0.0	3180280.7	4505778.865790865	2016472.5	5649895.052304622	445375.7	1247885.0883643134	483777.0	1355480.5625758711	9	2	0	0.9	0.7000000000000001	472	103	0	47.2	40.51863768687195
6660	2932626.4	4060110.721336013	0.0	0.0	2872511.6	4098455.305058193	41152.5	123457.5	9089.3	27267.899999999994	9873.0	29619.0	9	2	0	0.9	0.7000000000000001	500	103	0	50.0	41.899880668087825
6720	2317088.2	2622180.420694877	0.0	0.0	2256973.4	2667332.2	41152.5	123457.5	9089.3	27267.899999999994	9873.0	29619.0	9	2	0	0.9	0.7000000000000001	522	103	0	52.2	43.289259637928666
6780	3028021.0	3482654.356318525	0.0	0.0	2667332.2	3589173.6336396653	246915.0	740745.0	54535.8	163607.40000000005	59238.0	177714.0	9	2	0	0.9	0.7000000000000001	548	103	0	54.8	45.070611267210474
6840	3070495.9	4025968.406005528	0.0	0.0	2769921.9	4130430.008027239	205762.5	617287.5	45446.5	136339.5	49365.0	148095.0	9	2	0	0.9	0.7000000000000001	575	103	0	57.5	47.161955006127556
6900	1128486.7	1410375.1973184336	0.0	0.0	1128486.7	1410375.1973184336	0.0	0.0	0.0	0.0	0.0	0.0	9	2	0	0.9	0.7000000000000001	586	103	0	58.6	48.02957422255583
6960	1128486.7	1618838.1605263725	0.0	0.0	1128486.7	1618838.1605263725	0.0	0.0	0.0	0.0	0.0	0.0	9	2	0	0.9	0.7000000000000001	597	108	0	59.7	48.96743816047558
7020	1025897.0	1654209.2074412473	0.0	0.0	1025897.0	1654209.2074412473	0.0	0.0	0.0	0.0	0.0	0.0	9	2	0	0.9	0.7000000000000001	607	111	0	60.7	49.88196066715903
7080	1538845.5	3051935.8108075685	0.0	0.0	1538845.5	3051935.8108075685	0.0	0.0	0.0	0.0	0.0	0.0	9	2	0	0.9	0.7000000000000001	622	120	0	62.2	51.308478831475796
7140	1291191.2	2481370.9156310265	0.0	0.0	1231076.4	2504533.7573028714	41152.5	123457.5	9089.3	27267.899999999994	9873.0	29619.0	9	2	0	0.9	0.7000000000000001	634	128	0	63.4	52.60836435396942
7200	820717.6	2142135.8253143616	0.0	0.0	820717.6	2142135.8253143616	0.0	0.0	0.0	0.0	0.0	0.0	9	2	0	0.9	0.7000000000000001	642	135	0	64.2	53.564540509557254
7260	820717.6	2462152.8	0.0	0.0	820717.6	2462152.8	0.0	0.0	0.0	0.0	0.0	0.0	9	2	0	0.9	0.7000000000000001	650	143	0	65.0	54.66443084858746
7320	1333666.1	3671794.1425876934	0.0	0.0	1333666.1	3671794.1425876934	0.0	0.0	0.0	0.0	0.0	0.0	9	2	0	0.9	0.7000000000000001	663	155	0	66.3	56.52265032710338
7380	820717.6	2462152.8	0.0	0.0	820717.6	2462152.8	0.0	0.0	0.0	0.0	0.0	0.0	9	2	0	0.9	0.7000000000000001	671	163	0	67.1	57.81427159447743
7440	1206241.4	3065105.097240491	0.0	0.0	1025897.0	3077691.0	123457.5	370372.5	27267.9	81803.70000000003	29619.0	88857.0	9	2	0	0.9	0.7000000000000001	681	173	0	68.1	59.52554073672914
7500	1191575.3	1855218.9270744328	52643.8	157931.40000000002	718127.9	1454460.0220577018	288067.5	864202.5	63625.1	190875.30000000002	69111.0	207333.0	10	2	0	1.0	0.7745966692414834	688	176	0	68.8	59.61342130762166
7560	470473.6	931266.4162861452	0.0	0.0	410358.8	940250.1315456224	41152.5	123457.5	9089.3	27267.899999999994	9873.0	29619.0	10	2	0	1.0	0.7745966692414834	692	179	0	69.2	60.0496461271838
7620	901722.0	2511187.3919372885	0.0	0.0	0.0	0.0	617287.5	1719071.4956499774	136339.5	379689.1208410507	148095.0	412426.7754462603	10	2	0	1.0	0.7745966692414834	692	179	0	69.2	60.0496461271838
7680	2008623.4	5376850.426613711	0.0	0.0	205179.4	615538.2	1234575.0	3703725.0	272679.0	818037.0	296190.0	888570.0	10	2	0	1.0	0.7745966692414834	694	181	0	69.4	60.41721608945583
7740	3044965.2	6658438.733850104	0.0	0.0	820717.6	2462152.8	1522642.5	4432450.936079975	336304.1	978989.7647363277	365301.0	1063400.4760808602	10	2	0	1.0	0.7745966692414834	702	181	0	70.2	59.60671103156087
7800	3047939.0	5589675.045989024	52643.8	157931.40000000002	410358.8	940250.1315456224	1769557.5	3869429.3265940715	390839.9	854635.9025140997	424539.0	928324.5426514372	11	3	0	1.1	0.9433981132056604	706	182	0	70.6	59.511679525955245
7860	5940920.4	1.3904508933865674E7	0.0	0.0	410358.8	1231076.4	3786030.0	9592682.176096527	836215.6	2118723.4336478747	908316.0	2301404.559251589	11	3	0	1.1	0.9433981132056604	710	182	0	71.0	59.15572668812378
